id,session,fold
sess_sim_20260522_007040-step_06,sess_sim_20260522_007040,4
sess_sim_20260522_013071-step_02,sess_sim_20260522_013071,1
sess_sim_20260522_001373-step_08,sess_sim_20260522_001373,2
sess_sim_20260522_020462-step_10,sess_sim_20260522_020462,2
sess_sim_20260522_010466-step_05,sess_sim_20260522_010466,1
sess_sim_20260522_037184-step_15,sess_sim_20260522_037184,4
sess_sim_20260522_018398-step_09,sess_sim_20260522_018398,4
sess_sim_20260522_025245-step_01,sess_sim_20260522_025245,0
sess_sim_20260522_028645-step_05,sess_sim_20260522_028645,1
sess_sim_20260522_002958-step_01,sess_sim_20260522_002958,0
sess_sim_20260522_046983-step_13,sess_sim_20260522_046983,0
sess_sim_20260522_004478-step_04,sess_sim_20260522_004478,0
sess_sim_20260522_032620-step_16,sess_sim_20260522_032620,4
sess_sim_20260522_029224-step_14,sess_sim_20260522_029224,3
sess_sim_20260522_010637-step_06,sess_sim_20260522_010637,3
sess_au_555563_000-step_01,sess_au_555563_000,1
sess_sim_20260522_010053-step_07,sess_sim_20260522_010053,2
sess_sim_20260522_042544-step_04,sess_sim_20260522_042544,2
sess_sim_20260522_022888-step_03,sess_sim_20260522_022888,0
sess_sim_20260522_028592-step_02,sess_sim_20260522_028592,0
sess_sim_20260522_010243-step_08,sess_sim_20260522_010243,1
sess_sim_20260522_017263-step_04,sess_sim_20260522_017263,2
sess_sim_20260522_040575-step_04,sess_sim_20260522_040575,3
sess_sim_20260522_011930-step_01,sess_sim_20260522_011930,2
sess_sim_20260522_043237-step_09,sess_sim_20260522_043237,3
sess_sim_20260522_001832-step_08,sess_sim_20260522_001832,3
sess_au_483124_009-step_03,sess_au_483124_009,0
sess_sim_20260522_031441-step_03,sess_sim_20260522_031441,3
sess_sim_20260522_003879-step_02,sess_sim_20260522_003879,2
sess_sim_20260522_023769-step_06,sess_sim_20260522_023769,0
sess_sim_20260522_012719-step_12,sess_sim_20260522_012719,0
sess_sim_20260522_042847-step_04,sess_sim_20260522_042847,2
sess_sim_20260522_038595-step_01,sess_sim_20260522_038595,2
sess_sim_20260522_039221-step_08,sess_sim_20260522_039221,1
sess_sim_20260522_043984-step_07,sess_sim_20260522_043984,2
sess_sim_20260522_009422-step_01,sess_sim_20260522_009422,2
sess_sim_20260522_010360-step_03,sess_sim_20260522_010360,1
sess_sim_20260522_043943-step_04,sess_sim_20260522_043943,3
sess_sim_20260522_019523-step_02,sess_sim_20260522_019523,1
sess_sim_20260522_037501-step_08,sess_sim_20260522_037501,2
sess_sim_20260522_017769-step_15,sess_sim_20260522_017769,4
sess_sim_20260522_027434-step_06,sess_sim_20260522_027434,0
sess_sim_20260522_030398-step_01,sess_sim_20260522_030398,1
sess_sim_20260522_020197-step_07,sess_sim_20260522_020197,4
sess_sim_20260522_033361-step_03,sess_sim_20260522_033361,4
sess_sim_20260522_014204-step_03,sess_sim_20260522_014204,0
sess_sim_20260522_025216-step_02,sess_sim_20260522_025216,1
sess_sim_20260522_016772-step_02,sess_sim_20260522_016772,0
sess_sim_20260522_037417-step_11,sess_sim_20260522_037417,1
sess_sim_20260522_043340-step_07,sess_sim_20260522_043340,2
sess_sim_20260522_006477-step_03,sess_sim_20260522_006477,1
sess_sim_20260522_031714-step_11,sess_sim_20260522_031714,4
sess_sim_20260522_038739-step_07,sess_sim_20260522_038739,2
sess_au_824647_011-step_04,sess_au_824647_011,0
sess_au_343286_000-step_03,sess_au_343286_000,1
sess_sim_20260522_018023-step_07,sess_sim_20260522_018023,0
sess_sim_20260522_018273-step_06,sess_sim_20260522_018273,0
sess_sim_20260522_044788-step_05,sess_sim_20260522_044788,1
sess_sim_20260522_006438-step_01,sess_sim_20260522_006438,3
sess_sim_20260522_008792-step_12,sess_sim_20260522_008792,2
sess_sim_20260522_025735-step_05,sess_sim_20260522_025735,1
sess_sim_20260522_041260-step_02,sess_sim_20260522_041260,4
sess_sim_20260522_045554-step_03,sess_sim_20260522_045554,2
sess_sim_20260522_003921-step_06,sess_sim_20260522_003921,1
sess_sim_20260522_039070-step_03,sess_sim_20260522_039070,2
sess_sim_20260522_025454-step_01,sess_sim_20260522_025454,1
sess_sim_20260522_045431-step_03,sess_sim_20260522_045431,0
sess_sim_20260522_037566-step_05,sess_sim_20260522_037566,0
sess_sim_20260522_026901-step_01,sess_sim_20260522_026901,0
sess_sim_20260522_039178-step_05,sess_sim_20260522_039178,1
sess_sim_20260522_011963-step_02,sess_sim_20260522_011963,2
sess_sim_20260522_044019-step_07,sess_sim_20260522_044019,0
sess_sim_20260522_041091-step_09,sess_sim_20260522_041091,4
sess_sim_20260522_044435-step_03,sess_sim_20260522_044435,4
sess_au_547085_001-step_08,sess_au_547085_001,2
sess_sim_20260522_000176-step_03,sess_sim_20260522_000176,4
sess_sim_20260522_015410-step_06,sess_sim_20260522_015410,2
sess_au_895341_003-step_07,sess_au_895341_003,0
sess_sim_20260522_008111-step_03,sess_sim_20260522_008111,0
sess_sim_20260522_007355-step_03,sess_sim_20260522_007355,4
sess_sim_20260522_031771-step_04,sess_sim_20260522_031771,1
sess_sim_20260522_038818-step_08,sess_sim_20260522_038818,2
sess_sim_20260522_012246-step_06,sess_sim_20260522_012246,1
sess_sim_20260522_014325-step_09,sess_sim_20260522_014325,0
sess_sim_20260522_009287-step_04,sess_sim_20260522_009287,0
sess_sim_20260522_001217-step_03,sess_sim_20260522_001217,2
sess_sim_20260522_011483-step_01,sess_sim_20260522_011483,4
sess_au_001215_001-step_05,sess_au_001215_001,2
sess_sim_20260522_046727-step_03,sess_sim_20260522_046727,3
sess_sim_20260522_046772-step_01,sess_sim_20260522_046772,0
sess_sim_20260522_024356-step_10,sess_sim_20260522_024356,0
sess_sim_20260522_030572-step_03,sess_sim_20260522_030572,3
sess_sim_20260522_012277-step_04,sess_sim_20260522_012277,1
sess_sim_20260522_040039-step_07,sess_sim_20260522_040039,0
sess_sim_20260522_033382-step_05,sess_sim_20260522_033382,0
sess_sim_20260522_039536-step_09,sess_sim_20260522_039536,3
sess_sim_20260522_035349-step_06,sess_sim_20260522_035349,3
sess_sim_20260522_005271-step_03,sess_sim_20260522_005271,0
sess_sim_20260522_035625-step_05,sess_sim_20260522_035625,0
sess_sim_20260522_032470-step_05,sess_sim_20260522_032470,0
sess_sim_20260522_005058-step_02,sess_sim_20260522_005058,0
sess_sim_20260522_022840-step_03,sess_sim_20260522_022840,2
sess_sim_20260522_010555-step_06,sess_sim_20260522_010555,3
sess_sim_20260522_014728-step_06,sess_sim_20260522_014728,0
sess_sim_20260522_044276-step_03,sess_sim_20260522_044276,3
sess_sim_20260522_000517-step_06,sess_sim_20260522_000517,2
sess_sim_20260522_042919-step_04,sess_sim_20260522_042919,3
sess_sim_20260522_034057-step_05,sess_sim_20260522_034057,2
sess_sim_20260522_043254-step_09,sess_sim_20260522_043254,1
sess_au_404867_012-step_02,sess_au_404867_012,0
sess_sim_20260522_045898-step_04,sess_sim_20260522_045898,0
sess_sim_20260522_008091-step_07,sess_sim_20260522_008091,4
sess_sim_20260522_038030-step_04,sess_sim_20260522_038030,3
sess_sim_20260522_021656-step_13,sess_sim_20260522_021656,4
sess_sim_20260522_040801-step_02,sess_sim_20260522_040801,0
sess_sim_20260522_005601-step_01,sess_sim_20260522_005601,2
sess_sim_20260522_019238-step_02,sess_sim_20260522_019238,0
sess_sim_20260522_021940-step_04,sess_sim_20260522_021940,2
sess_au_913617_000-step_02,sess_au_913617_000,4
sess_au_126444_001-step_01,sess_au_126444_001,3
sess_sim_20260522_027162-step_05,sess_sim_20260522_027162,0
sess_sim_20260522_013342-step_09,sess_sim_20260522_013342,4
sess_sim_20260522_023440-step_05,sess_sim_20260522_023440,0
sess_sim_20260522_026342-step_06,sess_sim_20260522_026342,1
sess_au_666910_004-step_01,sess_au_666910_004,2
sess_sim_20260522_043069-step_11,sess_sim_20260522_043069,1
sess_sim_20260522_037408-step_04,sess_sim_20260522_037408,3
sess_sim_20260522_042875-step_02,sess_sim_20260522_042875,1
sess_sim_20260522_014382-step_11,sess_sim_20260522_014382,1
sess_sim_20260522_002685-step_02,sess_sim_20260522_002685,1
sess_sim_20260522_002357-step_14,sess_sim_20260522_002357,2
sess_sim_20260522_027442-step_02,sess_sim_20260522_027442,4
sess_sim_20260522_027448-step_02,sess_sim_20260522_027448,1
sess_sim_20260522_021653-step_08,sess_sim_20260522_021653,4
sess_sim_20260522_041894-step_06,sess_sim_20260522_041894,2
sess_au_441313_004-step_02,sess_au_441313_004,3
sess_sim_20260522_018092-step_02,sess_sim_20260522_018092,2
sess_sim_20260522_032563-step_13,sess_sim_20260522_032563,1
sess_sim_20260522_009424-step_03,sess_sim_20260522_009424,2
sess_sim_20260522_045269-step_01,sess_sim_20260522_045269,0
sess_sim_20260522_006512-step_01,sess_sim_20260522_006512,2
sess_au_550259_000-step_02,sess_au_550259_000,3
sess_sim_20260522_013751-step_03,sess_sim_20260522_013751,3
sess_sim_20260522_032701-step_09,sess_sim_20260522_032701,2
sess_sim_20260522_022742-step_02,sess_sim_20260522_022742,2
sess_sim_20260522_038729-step_02,sess_sim_20260522_038729,1
sess_sim_20260522_029060-step_08,sess_sim_20260522_029060,3
sess_sim_20260522_011246-step_06,sess_sim_20260522_011246,4
sess_sim_20260522_013181-step_02,sess_sim_20260522_013181,3
sess_sim_20260522_007294-step_08,sess_sim_20260522_007294,0
sess_sim_20260522_000080-step_06,sess_sim_20260522_000080,2
sess_sim_20260522_023887-step_01,sess_sim_20260522_023887,0
sess_sim_20260522_025094-step_08,sess_sim_20260522_025094,0
sess_sim_20260522_023034-step_03,sess_sim_20260522_023034,0
sess_sim_20260522_032007-step_04,sess_sim_20260522_032007,4
sess_sim_20260522_038210-step_02,sess_sim_20260522_038210,2
sess_sim_20260522_032815-step_02,sess_sim_20260522_032815,3
sess_au_234287_002-step_06,sess_au_234287_002,0
sess_sim_20260522_034094-step_03,sess_sim_20260522_034094,4
sess_sim_20260522_002665-step_08,sess_sim_20260522_002665,1
sess_sim_20260522_012921-step_04,sess_sim_20260522_012921,4
sess_sim_20260522_033594-step_10,sess_sim_20260522_033594,2
sess_sim_20260522_044473-step_05,sess_sim_20260522_044473,0
sess_sim_20260522_016112-step_05,sess_sim_20260522_016112,3
sess_sim_20260522_012691-step_06,sess_sim_20260522_012691,0
sess_sim_20260522_027442-step_06,sess_sim_20260522_027442,4
sess_sim_20260522_016948-step_04,sess_sim_20260522_016948,1
sess_sim_20260522_023163-step_02,sess_sim_20260522_023163,2
sess_sim_20260522_026850-step_06,sess_sim_20260522_026850,0
sess_sim_20260522_008117-step_11,sess_sim_20260522_008117,3
sess_sim_20260522_001439-step_11,sess_sim_20260522_001439,4
sess_sim_20260522_017392-step_02,sess_sim_20260522_017392,3
sess_sim_20260522_011910-step_05,sess_sim_20260522_011910,3
sess_sim_20260522_005272-step_04,sess_sim_20260522_005272,0
sess_sim_20260522_010904-step_06,sess_sim_20260522_010904,2
sess_sim_20260522_011503-step_08,sess_sim_20260522_011503,0
sess_sim_20260522_019028-step_13,sess_sim_20260522_019028,2
sess_sim_20260522_036737-step_04,sess_sim_20260522_036737,3
sess_sim_20260522_040273-step_05,sess_sim_20260522_040273,4
sess_sim_20260522_008110-step_02,sess_sim_20260522_008110,2
sess_sim_20260522_042006-step_06,sess_sim_20260522_042006,0
sess_sim_20260522_018289-step_06,sess_sim_20260522_018289,2
sess_au_024225_007-step_01,sess_au_024225_007,2
sess_sim_20260522_037273-step_03,sess_sim_20260522_037273,4
sess_sim_20260522_002679-step_07,sess_sim_20260522_002679,0
sess_sim_20260522_027364-step_03,sess_sim_20260522_027364,4
sess_sim_20260522_016119-step_07,sess_sim_20260522_016119,1
sess_sim_20260522_019293-step_04,sess_sim_20260522_019293,3
sess_sim_20260522_042593-step_02,sess_sim_20260522_042593,3
sess_sim_20260522_017989-step_04,sess_sim_20260522_017989,2
sess_au_543829_005-step_04,sess_au_543829_005,3
sess_sim_20260522_006901-step_01,sess_sim_20260522_006901,1
sess_sim_20260522_031177-step_07,sess_sim_20260522_031177,3
sess_sim_20260522_031185-step_02,sess_sim_20260522_031185,2
sess_sim_20260522_026211-step_01,sess_sim_20260522_026211,2
sess_sim_20260522_012229-step_02,sess_sim_20260522_012229,0
sess_sim_20260522_027272-step_04,sess_sim_20260522_027272,0
sess_sim_20260522_037513-step_06,sess_sim_20260522_037513,1
sess_sim_20260522_000920-step_03,sess_sim_20260522_000920,3
sess_sim_20260522_014930-step_07,sess_sim_20260522_014930,1
sess_au_002947_004-step_04,sess_au_002947_004,1
sess_sim_20260522_031607-step_01,sess_sim_20260522_031607,2
sess_sim_20260522_036338-step_05,sess_sim_20260522_036338,2
sess_sim_20260522_047275-step_01,sess_sim_20260522_047275,3
sess_sim_20260522_045782-step_11,sess_sim_20260522_045782,0
sess_sim_20260522_029060-step_07,sess_sim_20260522_029060,3
sess_sim_20260522_025502-step_02,sess_sim_20260522_025502,4
sess_sim_20260522_044638-step_06,sess_sim_20260522_044638,1
sess_sim_20260522_018670-step_05,sess_sim_20260522_018670,4
sess_sim_20260522_016570-step_02,sess_sim_20260522_016570,1
sess_sim_20260522_014419-step_03,sess_sim_20260522_014419,4
sess_sim_20260522_021331-step_06,sess_sim_20260522_021331,0
sess_sim_20260522_020246-step_01,sess_sim_20260522_020246,3
sess_sim_20260522_008795-step_01,sess_sim_20260522_008795,4
sess_sim_20260522_013181-step_11,sess_sim_20260522_013181,3
sess_sim_20260522_015559-step_01,sess_sim_20260522_015559,2
sess_sim_20260522_046213-step_04,sess_sim_20260522_046213,1
sess_sim_20260522_005024-step_01,sess_sim_20260522_005024,2
sess_sim_20260522_022910-step_02,sess_sim_20260522_022910,0
sess_sim_20260522_027966-step_03,sess_sim_20260522_027966,0
sess_au_150432_008-step_03,sess_au_150432_008,1
sess_sim_20260522_037189-step_02,sess_sim_20260522_037189,1
sess_sim_20260522_037552-step_05,sess_sim_20260522_037552,3
sess_sim_20260522_011168-step_07,sess_sim_20260522_011168,4
sess_sim_20260522_018355-step_04,sess_sim_20260522_018355,3
sess_sim_20260522_004798-step_08,sess_sim_20260522_004798,1
sess_au_711232_014-step_04,sess_au_711232_014,2
sess_sim_20260522_038733-step_09,sess_sim_20260522_038733,0
sess_sim_20260522_011468-step_01,sess_sim_20260522_011468,0
sess_au_095293_003-step_01,sess_au_095293_003,3
sess_sim_20260522_026178-step_11,sess_sim_20260522_026178,2
sess_sim_20260522_000770-step_08,sess_sim_20260522_000770,2
sess_sim_20260522_036459-step_02,sess_sim_20260522_036459,3
sess_sim_20260522_045554-step_04,sess_sim_20260522_045554,2
sess_sim_20260522_028155-step_01,sess_sim_20260522_028155,0
sess_sim_20260522_010007-step_03,sess_sim_20260522_010007,2
sess_sim_20260522_001317-step_02,sess_sim_20260522_001317,1
sess_au_467551_000-step_01,sess_au_467551_000,2
sess_sim_20260522_011823-step_02,sess_sim_20260522_011823,4
sess_sim_20260522_003853-step_04,sess_sim_20260522_003853,4
sess_sim_20260522_034405-step_07,sess_sim_20260522_034405,0
sess_sim_20260522_032984-step_05,sess_sim_20260522_032984,3
sess_sim_20260522_004857-step_05,sess_sim_20260522_004857,1
sess_sim_20260522_007565-step_06,sess_sim_20260522_007565,2
sess_sim_20260522_045212-step_03,sess_sim_20260522_045212,4
sess_sim_20260522_044647-step_06,sess_sim_20260522_044647,4
sess_sim_20260522_038785-step_10,sess_sim_20260522_038785,2
sess_sim_20260522_015582-step_05,sess_sim_20260522_015582,1
sess_sim_20260522_029729-step_12,sess_sim_20260522_029729,2
sess_sim_20260522_020394-step_02,sess_sim_20260522_020394,0
sess_sim_20260522_008235-step_03,sess_sim_20260522_008235,4
sess_sim_20260522_010017-step_12,sess_sim_20260522_010017,3
sess_sim_20260522_047432-step_07,sess_sim_20260522_047432,1
sess_sim_20260522_008898-step_05,sess_sim_20260522_008898,4
sess_sim_20260522_025045-step_04,sess_sim_20260522_025045,3
sess_sim_20260522_008564-step_01,sess_sim_20260522_008564,2
sess_sim_20260522_034998-step_07,sess_sim_20260522_034998,1
sess_sim_20260522_030678-step_07,sess_sim_20260522_030678,0
sess_sim_20260522_010938-step_08,sess_sim_20260522_010938,2
sess_sim_20260522_045501-step_06,sess_sim_20260522_045501,0
sess_sim_20260522_047053-step_03,sess_sim_20260522_047053,1
sess_sim_20260522_030595-step_04,sess_sim_20260522_030595,1
sess_sim_20260522_046448-step_03,sess_sim_20260522_046448,4
sess_sim_20260522_006403-step_02,sess_sim_20260522_006403,3
sess_au_362212_002-step_01,sess_au_362212_002,1
sess_au_548330_003-step_07,sess_au_548330_003,0
sess_sim_20260522_011989-step_02,sess_sim_20260522_011989,3
sess_sim_20260522_028165-step_05,sess_sim_20260522_028165,3
sess_sim_20260522_035746-step_09,sess_sim_20260522_035746,1
sess_au_797918_004-step_05,sess_au_797918_004,2
sess_sim_20260522_023446-step_02,sess_sim_20260522_023446,2
sess_sim_20260522_000081-step_02,sess_sim_20260522_000081,2
sess_sim_20260522_020968-step_01,sess_sim_20260522_020968,4
sess_sim_20260522_033953-step_12,sess_sim_20260522_033953,0
sess_sim_20260522_023086-step_01,sess_sim_20260522_023086,3
sess_sim_20260522_025978-step_02,sess_sim_20260522_025978,2
sess_sim_20260522_021637-step_04,sess_sim_20260522_021637,3
sess_sim_20260522_029618-step_03,sess_sim_20260522_029618,4
sess_sim_20260522_005394-step_14,sess_sim_20260522_005394,1
sess_sim_20260522_033211-step_04,sess_sim_20260522_033211,2
sess_sim_20260522_031882-step_07,sess_sim_20260522_031882,2
sess_sim_20260522_012025-step_06,sess_sim_20260522_012025,0
sess_sim_20260522_045347-step_03,sess_sim_20260522_045347,1
sess_sim_20260522_036376-step_02,sess_sim_20260522_036376,1
sess_sim_20260522_040661-step_07,sess_sim_20260522_040661,4
sess_sim_20260522_004607-step_16,sess_sim_20260522_004607,2
sess_sim_20260522_032505-step_05,sess_sim_20260522_032505,0
sess_sim_20260522_007759-step_08,sess_sim_20260522_007759,4
sess_sim_20260522_008646-step_05,sess_sim_20260522_008646,0
sess_sim_20260522_002739-step_04,sess_sim_20260522_002739,2
sess_sim_20260522_008806-step_04,sess_sim_20260522_008806,4
sess_sim_20260522_030846-step_10,sess_sim_20260522_030846,2
sess_sim_20260522_002898-step_12,sess_sim_20260522_002898,4
sess_sim_20260522_045201-step_11,sess_sim_20260522_045201,4
sess_sim_20260522_020622-step_09,sess_sim_20260522_020622,4
sess_sim_20260522_039281-step_03,sess_sim_20260522_039281,0
sess_sim_20260522_005847-step_15,sess_sim_20260522_005847,2
sess_sim_20260522_003031-step_03,sess_sim_20260522_003031,4
sess_sim_20260522_039347-step_05,sess_sim_20260522_039347,1
sess_sim_20260522_013818-step_09,sess_sim_20260522_013818,2
sess_sim_20260522_000052-step_04,sess_sim_20260522_000052,2
sess_sim_20260522_030882-step_02,sess_sim_20260522_030882,2
sess_sim_20260522_039778-step_04,sess_sim_20260522_039778,4
sess_sim_20260522_004721-step_15,sess_sim_20260522_004721,3
sess_sim_20260522_030635-step_07,sess_sim_20260522_030635,1
sess_sim_20260522_004011-step_10,sess_sim_20260522_004011,3
sess_sim_20260522_007937-step_09,sess_sim_20260522_007937,0
sess_sim_20260522_019275-step_05,sess_sim_20260522_019275,1
sess_au_548330_003-step_01,sess_au_548330_003,0
sess_sim_20260522_045377-step_07,sess_sim_20260522_045377,0
sess_sim_20260522_006394-step_08,sess_sim_20260522_006394,1
sess_au_427940_014-step_03,sess_au_427940_014,0
sess_sim_20260522_042513-step_14,sess_sim_20260522_042513,3
sess_sim_20260522_001089-step_14,sess_sim_20260522_001089,3
sess_sim_20260522_019625-step_01,sess_sim_20260522_019625,3
sess_sim_20260522_028045-step_04,sess_sim_20260522_028045,2
sess_sim_20260522_028725-step_05,sess_sim_20260522_028725,3
sess_sim_20260522_043485-step_02,sess_sim_20260522_043485,1
sess_sim_20260522_034927-step_10,sess_sim_20260522_034927,3
sess_sim_20260522_002826-step_07,sess_sim_20260522_002826,4
